tangram,gameId,trialNum,repNum,partial,partial_length,kl
H,rSMFkjhskBteiyQMB,2,0,Looks like a letter 'i' no hand it is just a head and,13,0.06351272988387192
H,rSMFkjhskBteiyQMB,2,0,Looks like a letter 'i' no hand it is just a head and a,14,0.01922777587365072
H,rSMFkjhskBteiyQMB,2,0,Looks like a letter 'i' no hand it is just a head and a body,15,0.06780227267919225
H,rSMFkjhskBteiyQMB,2,0,Looks like a letter 'i' no hand it is just a head and a body more,16,0.0026189450060914343
H,rSMFkjhskBteiyQMB,2,0,Looks like a letter 'i' no hand it is just a head and a body more like,17,0.06231552687638631
H,rSMFkjhskBteiyQMB,2,0,Looks like a letter 'i' no hand it is just a head and a body more like a,18,0.005614626789598549
H,rSMFkjhskBteiyQMB,2,0,Looks like a letter 'i' no hand it is just a head and a body more like a baby,19,0.1471202572821634
H,rSMFkjhskBteiyQMB,2,0,Looks like a letter 'i' no hand it is just a head and a body more like a baby that,20,0.014583995762344891
H,rSMFkjhskBteiyQMB,2,0,Looks like a letter 'i' no hand it is just a head and a body more like a baby that has,21,0.0052215313383271265
H,rSMFkjhskBteiyQMB,2,0,Looks like a letter 'i' no hand it is just a head and a body more like a baby that has been,22,0.039714931784753695
H,rSMFkjhskBteiyQMB,2,0,Looks like a letter 'i' no hand it is just a head and a body more like a baby that has been swaddled,23,0.3064930690680683
H,rSMFkjhskBteiyQMB,2,0,Looks like a letter 'i' no hand it is just a head and a body more like a baby that has been swaddled in,24,8.234517028629622e-4
H,rSMFkjhskBteiyQMB,2,0,Looks like a letter 'i' no hand it is just a head and a body more like a baby that has been swaddled in a,25,0.0060747253881290614
H,rSMFkjhskBteiyQMB,2,0,Looks like a letter 'i' no hand it is just a head and a body more like a baby that has been swaddled in a blanket,26,0.058366789326049204
J,rSMFkjhskBteiyQMB,3,0,square,1,1.451674559882012
J,rSMFkjhskBteiyQMB,3,0,square rotated,2,1.5357289936579417
J,rSMFkjhskBteiyQMB,3,0,square rotated head,3,0.41659666337680024
J,rSMFkjhskBteiyQMB,3,0,square rotated head The,4,0.1342314367412687
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point,5,0.12621253391708287
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is,6,0.041224717957945
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching,7,0.2982068098522961
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a,8,0.08058256174025634
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight,9,0.19122942933021522
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line,10,0.08589013222869674
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and,11,0.23751735725353607
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that,12,0.2266572600837412
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape,13,0.06429771686800612
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is,14,0.010500680677355705
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not,15,0.006373243616000323
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a,16,0.07190550506213705
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular,17,0.08445938369330919
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape,18,0.018746059669224754
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It,19,0.0021813946254363847
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks,20,0.04657449003036
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as,21,0.048982698681180124
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if,22,0.05094677773774935
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1,23,0.019669190724521775
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm,24,0.1114743492012926
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is,25,0.07159279193370843
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching,26,0.09272807124000623
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out,27,0.020730414490181863
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to,28,0.0052241680966916395
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the,29,0.011699431892477614
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side,30,0.02073733542995912
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side There,31,0.008778651930990087
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side There appears,32,0.033233981690968493
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side There appears to,33,0.009269279156180516
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side There appears to be,34,0.002834373318802279
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side There appears to be a,35,0.009890316090989943
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side There appears to be a foot,36,0.018649571468816857
J,rSMFkjhskBteiyQMB,3,0,square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side There appears to be a foot too,37,0.002526308014649808
D,rSMFkjhskBteiyQMB,4,0,This,1,1.114099515481591
D,rSMFkjhskBteiyQMB,4,0,This picture,2,0.6645994414527575
D,rSMFkjhskBteiyQMB,4,0,This picture looks,3,0.16940111594710444
D,rSMFkjhskBteiyQMB,4,0,This picture looks like,4,0.26759592134648097
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a,5,0.08617425025980183
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious,6,1.8323247838699108
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person,7,0.26846436362339554
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving,8,0.035093471980450236
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a,9,0.251803786871648
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon,10,1.2192946918587195
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech,11,0.01064757231529859
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They,12,0.0026022767240807773
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look,13,0.008382552536057034
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as,14,0.004274026964072895
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if,15,0.00529133153731995
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they,16,9.968994687847247e-5
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they are,17,1.9461311476238834e-4
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they are holding,18,0.002246159037180572
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they are holding a,19,3.320920309543538e-4
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they are holding a book,20,0.1050365432910664
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they are holding a book to,21,0.008957354925999113
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one,22,0.0014431415346617498
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side,23,0.0050674797139479266
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side no,24,0.013998944164235718
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side no their,25,0.022657551858290218
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side no their knees,26,0.10877714601902629
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side no their knees are,27,0.003672639869331901
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side no their knees are not,28,0.004898609391582511
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side no their knees are not bent,29,0.08546433402627583
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side no their knees are not bent they,30,0.0011574864381015994
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side no their knees are not bent they are,31,4.3015945041645137e-4
D,rSMFkjhskBteiyQMB,4,0,This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side no their knees are not bent they are straight,32,0.006020468886535414
I,rSMFkjhskBteiyQMB,5,0,Looks,1,0.8980991133746229
I,rSMFkjhskBteiyQMB,5,0,Looks like,2,0.46700389704378076
I,rSMFkjhskBteiyQMB,5,0,Looks like someone,3,0.28171303594955993
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice,4,0.29538149869118513
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating,5,1.9440556088366268
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there,6,0.027468843329700524
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms,7,0.772366199948147
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are,8,0.013658305883481128
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out,9,0.027864334034182106
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in,10,0.009419748478365466
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in front,11,0.02228018573865372
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in front of,12,0.045472650705884396
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in front of them,13,0.049162711199957396
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in front of them and,14,0.06794190744207132
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in front of them and they,15,0.007690263853407505
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in front of them and they have,16,0.004672645487256981
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in front of them and they have one,17,0.0023402665831875093
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in front of them and they have one leg,18,0.18861351535905915
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in front of them and they have one leg lifted,19,0.06082524406128177
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in front of them and they have one leg lifted off,20,0.010248007352438821
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in front of them and they have one leg lifted off the,21,0.0024648422278453273
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in front of them and they have one leg lifted off the ground,22,0.030944488741943523
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in front of them and they have one leg lifted off the ground yes,23,0.08216763321764858
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in front of them and they have one leg lifted off the ground yes to,24,0.009745464078063936
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in front of them and they have one leg lifted off the ground yes to 90,25,0.02399407143158811
I,rSMFkjhskBteiyQMB,5,0,Looks like someone ice skating there arms are out in front of them and they have one leg lifted off the ground yes to 90 degrees,26,0.007233298905971655
B,rSMFkjhskBteiyQMB,6,0,Rotated,1,0.8894791699528144
B,rSMFkjhskBteiyQMB,6,0,Rotated square,2,0.3204948143565385
B,rSMFkjhskBteiyQMB,6,0,Rotated square at,3,0.10347662766078433
B,rSMFkjhskBteiyQMB,6,0,Rotated square at the,4,0.057309587071859264
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top,",5,0.16894800909141716
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a",6,0.09050803168699514
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle",7,0.6396743119245036
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is",8,0.018861963530031632
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is touching",9,0.10601716181852816
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is touching it's",10,0.08126191056621457
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is touching it's point",11,0.05996927674379547
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is touching it's point They",12,0.061053990071078534
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is touching it's point They are",13,0.009005928206320245
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is touching it's point They are touching",14,0.06281957333694493
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is touching it's point They are touching another",15,0.04487607761766858
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is touching it's point They are touching another triangle",16,0.17084017003109686
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is touching it's point They are touching another triangle this",17,0.02352877587739389
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is touching it's point They are touching another triangle this picture",18,0.026047036750800792
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is touching it's point They are touching another triangle this picture looks",19,0.01087232626055055
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is touching it's point They are touching another triangle this picture looks like",20,0.006441914947601422
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is touching it's point They are touching another triangle this picture looks like an",21,0.018796652977300425
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is touching it's point They are touching another triangle this picture looks like an animal",22,1.6192429654857696
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is touching it's point They are touching another triangle this picture looks like an animal sat",23,0.06825163053251664
B,rSMFkjhskBteiyQMB,6,0,"Rotated square at the top, a triangle is touching it's point They are touching another triangle this picture looks like an animal sat down",24,0.07422590033115666
L,rSMFkjhskBteiyQMB,7,0,This,1,1.114098590907269
L,rSMFkjhskBteiyQMB,7,0,This looks,2,0.6879775277183
L,rSMFkjhskBteiyQMB,7,0,This looks like,3,0.28812476360530026
L,rSMFkjhskBteiyQMB,7,0,This looks like a,4,0.36152889655924525
L,rSMFkjhskBteiyQMB,7,0,This looks like a person,5,2.767980472539108
L,rSMFkjhskBteiyQMB,7,0,This looks like a person giving,6,0.23682953141292973
L,rSMFkjhskBteiyQMB,7,0,This looks like a person giving a,7,0.07990436562507353
L,rSMFkjhskBteiyQMB,7,0,This looks like a person giving a speech,8,1.2738609375897145
L,rSMFkjhskBteiyQMB,7,0,This looks like a person giving a speech from,9,0.024174517134181547
L,rSMFkjhskBteiyQMB,7,0,This looks like a person giving a speech from a,10,0.014461773915194893
L,rSMFkjhskBteiyQMB,7,0,This looks like a person giving a speech from a book,11,0.6792752404645798
L,rSMFkjhskBteiyQMB,7,0,This looks like a person giving a speech from a book again,12,0.04663793058414363
L,rSMFkjhskBteiyQMB,7,0,This looks like a person giving a speech from a book again but,13,0.35109550979630677
L,rSMFkjhskBteiyQMB,7,0,This looks like a person giving a speech from a book again but this,14,0.03702805871622517
L,rSMFkjhskBteiyQMB,7,0,This looks like a person giving a speech from a book again but this time,15,0.0819226237107937
L,rSMFkjhskBteiyQMB,7,0,This looks like a person giving a speech from a book again but this time with,16,0.02251431360333183
L,rSMFkjhskBteiyQMB,7,0,This looks like a person giving a speech from a book again but this time with knees,17,2.0931436752510493
L,rSMFkjhskBteiyQMB,7,0,This looks like a person giving a speech from a book again but this time with knees bent,18,0.0427701719746867
C,rSMFkjhskBteiyQMB,8,0,This,1,1.114098590907269
C,rSMFkjhskBteiyQMB,8,0,This looks,2,0.6879775277183
C,rSMFkjhskBteiyQMB,8,0,This looks like,3,0.28812476360530026
C,rSMFkjhskBteiyQMB,8,0,This looks like a,4,0.36152889655924525
C,rSMFkjhskBteiyQMB,8,0,This looks like a person,5,2.767980472539108
C,rSMFkjhskBteiyQMB,8,0,This looks like a person with,6,0.15014430019658626
C,rSMFkjhskBteiyQMB,8,0,This looks like a person with their,7,0.10717413107024926
C,rSMFkjhskBteiyQMB,8,0,This looks like a person with their arms,8,1.1164667131272756
C,rSMFkjhskBteiyQMB,8,0,This looks like a person with their arms raised,9,0.5000683463075555
C,rSMFkjhskBteiyQMB,8,0,This looks like a person with their arms raised up,10,0.008024098446572621
G,rSMFkjhskBteiyQMB,9,0,This,1,1.114098590907269
G,rSMFkjhskBteiyQMB,9,0,This one,2,0.3898063565671418
G,rSMFkjhskBteiyQMB,9,0,This one has,3,0.07621280664646617
G,rSMFkjhskBteiyQMB,9,0,This one has a,4,0.10255198720080401
G,rSMFkjhskBteiyQMB,9,0,This one has a square,5,0.3090373760643976
G,rSMFkjhskBteiyQMB,9,0,This one has a square on,6,0.10265497688026212
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the,7,0.0254938036395384
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left,8,0.028124060366627478
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left (,9,0.07994183046638023
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear,10,0.09495445358956293
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1,11,0.009589801127074499
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ),12,0.014944904206062098
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and,13,0.06228637766082544
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a,14,0.02607244510248638
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4,15,0.014506906623163939
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided,16,0.09672616083630112
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape,17,0.05253814199734141
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on,18,0.003872245630540993
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the,19,0.0029875662632408958
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right,20,0.015370451510160966
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear,21,0.027755824322351998
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2),22,0.025200554802007422
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it,23,0.029664569129470384
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then,24,0.014075618432358713
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has,25,0.006636668657073909
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another,26,0.01997084123235614
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape,27,0.11158344003930666
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that,28,0.005687772910926533
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks,29,0.018131052637271237
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like,30,0.038047888116718116
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a,31,0.011909613630236408
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle,32,0.05799019618215855
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going,33,0.05975584156621662
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down,34,0.2312167867577899
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it,35,0.004267779563007277
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects,36,0.05172774283018538
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to,37,6.563549891598266e-4
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a,38,0.011500642051906007
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger,39,0.008579037320816383
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4,40,0.0044604828175929786
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided,41,0.005925198842048079
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape,42,0.0018171297549984498
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at,43,0.0035940182047548242
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the,44,0.0026948474292002307
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom,45,0.013733762136601267
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium,46,0.05340011658412138
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium ),47,0.006287798577545617
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium ) with,48,0.006682097179419843
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium ) with a,49,0.010632158276571197
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium ) with a smaller,50,0.016571119264958634
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium ) with a smaller triangle,51,0.0400644013476046
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium ) with a smaller triangle on,52,0.0035429636433339058
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium ) with a smaller triangle on the,53,0.0034219570475983703
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium ) with a smaller triangle on the right,54,0.00865236473015283
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium ) with a smaller triangle on the right hand,55,0.002079752961905442
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium ) with a smaller triangle on the right hand side,56,5.621925288717703e-4
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium ) with a smaller triangle on the right hand side kind,57,4.6504717357407613e-4
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium ) with a smaller triangle on the right hand side kind of,58,0.0010573408503704042
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium ) with a smaller triangle on the right hand side kind of looks,59,0.017660505229068337
G,rSMFkjhskBteiyQMB,9,0,This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down it connects to a bigger 4 sided shape at the bottom (trapezium ) with a smaller triangle on the right hand side kind of looks like,60,0.0018878999760674094
