workerid,proliferate.condition,button_rt,condition,correct,correct_tangram,failed_audio,failed_images,failed_video,gameId,internal_node_id,response,rt,selected,stimulus,success,text,time_elapsed,timeout,trial_index,trial_type,type,word,error
804,the one true condition,4434,6_rotate,False,A,,,,4mKoevW3ykd2FDr7L,0.0-1.0-0.3,4,[],C,,,"[{'role': 'speaker', 'text': 'square head', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'legs facing left side', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'one leg on ground', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'the other in the air', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'about 45 degrees', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'Arms sprawled backwards', 'playerId': 'jjY6d6CreGdbCxRHY'}, {'role': 'listener', 'text': 'Head tilted forwards and downwards', 'playerId': 'jjY6d6CreGdbCxRHY'}, {'role': 'speaker', 'text': 'head tilted backwards', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'downwards*', 'playerId': 'jjY6d6CreGdbCxRHY'}, {'role': 'speaker', 'text': 'on the left side', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'Two triangular arms pointing to the left', 'playerId': 'jjY6d6CreGdbCxRHY'}, {'role': 'speaker', 'text': 'not that one', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'the two legs are on facing the same side', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'speaker', 'text': 'on the left', 'playerId': 'dWap3TF2ZN4rH5aCK'}, {'role': 'listener', 'text': 'Ah, with one arm pointed upwards and then coming down', 'playerId': 'jjY6d6CreGdbCxRHY'}, {'role': 'listener', 'text': 'Head looking to the right', 'playerId': 'jjY6d6CreGdbCxRHY'}]",21179,,7,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.3,,[],,,,,22084,,8,spr-buttons,feedback,[],
804,the one true condition,2035,2_rotate,True,F,,,,2Csg2Snzrpkud2YRi,0.0-1.0-0.4,3,[],F,,,"[{'role': 'speaker', 'text': 'sad guy', 'playerId': 'zyXatFB2smLy5NLCL'}]",24119,,9,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.4,,[],,,,,25025,,10,spr-buttons,feedback,[],
804,the one true condition,2806,6_rotate,False,J,,,,sitQGDNZ9pYNy2ouh,0.0-1.0-0.5,4,[],C,,,"[{'role': 'speaker', 'text': 'looks like a water fountain', 'playerId': 'bu5i364mwtpLEGf93'}, {'role': 'listener', 'text': 'With the points going towards the left', 'playerId': 'GhH9uKef73cS6EzgR'}, {'role': 'speaker', 'text': 'top point going right', 'playerId': 'bu5i364mwtpLEGf93'}, {'role': 'listener', 'text': 'is the square on the top left', 'playerId': 'Er77zihSKbsBZmxFf'}, {'role': 'listener', 'text': 'Oh like a traditional drinking fountain in an office', 'playerId': 'GhH9uKef73cS6EzgR'}, {'role': 'speaker', 'text': 'in the middle', 'playerId': 'bu5i364mwtpLEGf93'}]",27832,,11,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.5,,[],,,,,28738,,12,spr-buttons,feedback,[],
804,the one true condition,3887,2_rotate,True,G,,,,2928FF7GcrkeFiDkh,0.0-1.0-0.6,8,[],G,,,"[{'role': 'speaker', 'text': 'backwards C', 'playerId': '5L7PZWTLhnYMGQE8b'}]",32626,,13,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.6,,[],,,,,33532,,14,spr-buttons,feedback,[],
804,the one true condition,1532,6_rotate,True,C,,,,znSiJdhs7sWk5xhgA,0.0-1.0-0.7,4,[],C,,,"[{'role': 'speaker', 'text': 'goalie!', 'playerId': '4fTnjYS9Cge7Tv7ou'}, {'role': 'speaker', 'text': 'goalpost cheer pose', 'playerId': '4fTnjYS9Cge7Tv7ou'}]",35065,,15,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.7,,[],,,,,35970,,16,spr-buttons,feedback,[],
804,the one true condition,3700,2_rotate,False,B,,,,3A9hhryuHHeDQhoGy,0.0-1.0-0.8,0,[],I,,,"[{'role': 'speaker', 'text': 'one leg leaned out to left with arms spread out', 'playerId': 'FqnLSC6GxDNz6hS73'}]",39670,,17,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.8,,[],,,,,40577,,18,spr-buttons,feedback,[],
804,the one true condition,4973,2_rotate,True,I,,,,gjooqsuf2CPN5AWxi,0.0-1.0-0.9,0,[],I,,,"[{'role': 'speaker', 'text': 'standing on one leg, leaning towards the left, with the non-standing leg point out back to the right', 'playerId': 'tuNTPZ2dpnLz8EKgu'}]",45551,,19,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.9,,[],,,,,46458,,20,spr-buttons,feedback,[],
804,the one true condition,4148,6_rotate,True,E,,,,7i3mnwWykEA95fvyk,0.0-1.0-0.10,11,[],E,,,"[{'role': 'speaker', 'text': 'rabbit', 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'speaker', 'text': 'ears', 'playerId': '6bYzncKaESZG3XQY3'}]",50607,,21,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.10,,[],,,,,51513,,22,spr-buttons,feedback,[],
804,the one true condition,6182,6_rotate,False,L,,,,QiHQvZjkmw7v9k3P4,0.0-1.0-0.11,1,[],D,,,"[{'role': 'speaker', 'text': 'like a chef carrying food but with slanting legs', 'playerId': 'Rju3Fq3cNiFHZ94te'}, {'role': 'listener', 'text': 'facing right', 'playerId': 'mj43ozqpH4CgJjpyz'}, {'role': 'listener', 'text': 'diamond head', 'playerId': 'jEzRik8ujt4jnrqFG'}, {'role': 'listener', 'text': 'looking to the right', 'playerId': 'hzsGC7CBSPkMEyDXq'}, {'role': 'listener', 'text': 'knees sticking out', 'playerId': 'nETmq9AAvZMpuTarC'}, {'role': 'speaker', 'text': 'diamond head', 'playerId': 'Rju3Fq3cNiFHZ94te'}, {'role': 'listener', 'text': 'bent knees', 'playerId': 'hzsGC7CBSPkMEyDXq'}]",57696,,23,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.11,,[],,,,,58635,,24,spr-buttons,feedback,[],
804,the one true condition,7414,2_rotate,False,E,,,,of4gY8Bu37PbmkPee,0.0-1.0-0.12,5,[],A,,,"[{'role': 'speaker', 'text': 'so this starts with a base like a right angle triangle', 'playerId': 'HGiZGbRSXTDaGdsfH'}, {'role': 'speaker', 'text': 'a small square on top', 'playerId': 'HGiZGbRSXTDaGdsfH'}, {'role': 'speaker', 'text': 'then 2 small triangles on the square', 'playerId': 'HGiZGbRSXTDaGdsfH'}]",66051,,25,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.12,,[],,,,,66957,,26,spr-buttons,feedback,[],
804,the one true condition,4692,6_rotate,True,L,,,,CojwM8x8ZFDB9Y6HF,0.0-1.0-0.13,9,[],L,,,"[{'role': 'speaker', 'text': 'Squatting, not kneeling', 'playerId': 'WJorh6puwn4WDQkk3'}]",71649,,27,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.13,,[],,,,,72564,,28,spr-buttons,feedback,[],
804,the one true condition,5753,6_rotate,True,D,,,,fvaDCsGFedLr7w3Ra,0.0-1.0-0.14,1,[],D,,,"[{'role': 'speaker', 'text': 'Standing up vertically, the entire right side is straight', 'playerId': 'xpptKsHRbyPCwjxab'}, {'role': 'speaker', 'text': 'pointing to the left', 'playerId': 'xpptKsHRbyPCwjxab'}]",78318,,29,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.14,,[],,,,,79223,,30,spr-buttons,feedback,[],
804,the one true condition,3900,2_rotate,True,E,,,,3A9hhryuHHeDQhoGy,0.0-1.0-0.15,11,[],E,,,"[{'role': 'speaker', 'text': 'seating facing right and has antlers', 'playerId': 'FqnLSC6GxDNz6hS73'}]",83126,,31,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.15,,[],,,,,84030,,32,spr-buttons,feedback,[],
804,the one true condition,2097,6_rotate,True,I,,,,57QkWqXASdPMDFRmA,0.0-1.0-0.16,0,[],I,,,"[{'role': 'speaker', 'text': 'ice skater', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'speaker', 'text': 'facing left', 'playerId': 'G2cRaG8fekyPR6Msn'}]",86128,,33,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.16,,[],,,,,87034,,34,spr-buttons,feedback,[],
804,the one true condition,1724,6_rotate,True,E,,,,aFykNpfLr9BqKdsFL,0.0-1.0-0.17,11,[],E,,,"[{'role': 'speaker', 'text': 'looks like a bunny', 'playerId': 'qioaDCfDaa28TFEA8'}]",88759,,35,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.17,,[],,,,,89664,,36,spr-buttons,feedback,[],
804,the one true condition,2648,6_rotate,True,A,,,,57QkWqXASdPMDFRmA,0.0-1.0-0.18,5,[],A,,,"[{'role': 'speaker', 'text': 'hopping on one foot', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'speaker', 'text': 'left leg raised', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'speaker', 'text': '2 heads', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'Head back facing right', 'playerId': '4G9hab5MLzr3hzwbK'}, {'role': 'listener', 'text': 'diamond head to right', 'playerId': 'PhukZyyqKFDxhsjYv'}, {'role': 'listener', 'text': 'upright', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'listener', 'text': 'triangle facing down like a pointed nose', 'playerId': 'eXYo8Pa5AjP8RZ5ED'}, {'role': 'speaker', 'text': 'upright', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'speaker', 'text': 'yes triangle pointed nose', 'playerId': 'foLY9seHz9WKw4HPk'}, {'role': 'listener', 'text': 'flat back on the right', 'playerId': 'kSyYrH7xx66AeKjLF'}, {'role': 'speaker', 'text': 'right head is a diamond left is pointed down triangle', 'playerId': 'foLY9seHz9WKw4HPk'}]",92312,,37,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.18,,[],,,,,93217,,38,spr-buttons,feedback,[],
804,the one true condition,11385,2_rotate,False,J,,,,GpF4Ge9YCd7ih3DFr,0.0-1.0-0.19,9,[],L,,,"[{'role': 'speaker', 'text': 'looking to the right, blocky, also looking up', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'speaker', 'text': ""doesn't look like he's praying"", 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'speaker', 'text': 'the left side is a completely straight line', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'listener', 'text': 'has he got a triangle coming out of his chest pointing to the right', 'playerId': '9DEoh9BWkZFYxhECs'}, {'role': 'speaker', 'text': 'well coming out of his shoulder', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'speaker', 'text': 'left side is a completely straight line', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'listener', 'text': ""and is his head in the middle of his 'body'"", 'playerId': '9DEoh9BWkZFYxhECs'}]",104604,,39,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.19,,[],,,,,105511,,40,spr-buttons,feedback,[],
804,the one true condition,1950,6_rotate,True,I,,,,CojwM8x8ZFDB9Y6HF,0.0-1.0-0.20,0,[],I,,,"[{'role': 'speaker', 'text': 'Ice skater', 'playerId': 'WJorh6puwn4WDQkk3'}]",107462,,41,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.20,,[],,,,,108367,,42,spr-buttons,feedback,[],
804,the one true condition,1941,6_rotate,True,E,,,,nySo3NiJX7Kres7zm,0.0-1.0-0.21,11,[],E,,,"[{'role': 'speaker', 'text': 'Bunny man!', 'playerId': 'ugNcH6z9oWCzD3uHh'}]",110310,,43,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.21,,[],,,,,111215,,44,spr-buttons,feedback,[],
804,the one true condition,4574,6_rotate,True,J,,,,YcwXqvuyhhCeZ3GSZ,0.0-1.0-0.22,7,[],J,,,"[{'role': 'speaker', 'text': 'biggest torso', 'playerId': 't72k5QhnBy6LkmMFf'}]",115789,,45,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.22,,[],,,,,116694,,46,spr-buttons,feedback,[],
804,the one true condition,4990,2_rotate,False,F,,,,hu2zy5uGrN4qJ7qqe,0.0-1.0-0.23,9,[],L,,,"[{'role': 'speaker', 'text': 'this guy is sitting on the ground with his knees bent on the left side', 'playerId': 'xwCpnpj4eoCiFYeCE'}, {'role': 'speaker', 'text': 'his head is tilted in towards his knees', 'playerId': 'xwCpnpj4eoCiFYeCE'}]",121684,,47,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.23,,[],,,,,122591,,48,spr-buttons,feedback,[],
804,the one true condition,2099,2_rotate,True,C,,,,79swBZFsJnrQuHvhd,0.0-1.0-0.24,4,[],C,,,"[{'role': 'speaker', 'text': 'swaying to the left', 'playerId': 'b6WTJQoLvhx9dhQWk'}]",124693,,49,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.24,,[],,,,,125600,,50,spr-buttons,feedback,[],
804,the one true condition,903,6_rotate,False,L,,,,qzNuN6yp4HDWzko6T,0.0-1.0-0.25,4,[],C,,,"[{'role': 'speaker', 'text': 'Slightly bent person holding something', 'playerId': 'eAaeMJEcW8LDwgBSn'}, {'role': 'listener', 'text': ""as though they're bent at the knees"", 'playerId': 'EoXqRaKYwsdCQXsvi'}, {'role': 'speaker', 'text': 'His knees and arms point to the right', 'playerId': 'eAaeMJEcW8LDwgBSn'}, {'role': 'listener', 'text': 'is it facing right or left', 'playerId': 'iv6pB9Y4KpdXvuwFe'}, {'role': 'listener', 'text': 'Leg up', 'playerId': 'YJbokLWKpcBbGTD8z'}]",126503,,51,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.25,,[],,,,,127410,,52,spr-buttons,feedback,[],
804,the one true condition,1661,2_rotate,False,F,,,,hu2zy5uGrN4qJ7qqe,0.0-1.0-0.26,4,[],C,,,"[{'role': 'speaker', 'text': 'sitting down facing left, head pointing down', 'playerId': 'p7qxLz4WrSqvxaYy3'}]",129071,,53,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.26,,[],,,,,129975,,54,spr-buttons,feedback,[],
804,the one true condition,5272,2_rotate,True,J,,,,52Z92z3wj7TxhCe3X,0.0-1.0-0.27,7,[],J,,,"[{'role': 'speaker', 'text': 'Quite a box shaped body - pointy corner in the top right Box Head is straight in the middle, sort of looks like a diamond shape Cut out corner in the bottom right', 'playerId': 'YjxxewuyohjoySxSn'}]",135249,,55,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.27,,[],,,,,136156,,56,spr-buttons,feedback,[],
804,the one true condition,2260,6_rotate,True,B,,,,cLaK88862bv7MHMuQ,0.0-1.0-0.28,6,[],B,,,"[{'role': 'speaker', 'text': 'Looks like someone kneeling on the floor', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'triangle arm on right not attached to body', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Other arm attached on left-hand side', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Small triangle foot on left-hand side', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Flat bottom, with indent on the left-hand side', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Head in-between the two arms', 'playerId': 'XgpZ3ySCe7xA9xome'}]",138416,,57,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.28,,[],,,,,139322,,58,spr-buttons,feedback,[],
804,the one true condition,3995,2_rotate,True,F,,,,GpF4Ge9YCd7ih3DFr,0.0-1.0-0.29,3,[],F,,,"[{'role': 'speaker', 'text': 'sitting down, facing left, sitting on arms, legs drawn up to chest', 'playerId': '9DEoh9BWkZFYxhECs'}]",143318,,59,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.29,,[],,,,,144224,,60,spr-buttons,feedback,[],
804,the one true condition,2039,2_rotate,True,E,,,,YLCrDGMMiennGjggY,0.0-1.0-0.30,11,[],E,,,"[{'role': 'speaker', 'text': 'this one kinda looks like a rabbit', 'playerId': '9KnsNqjRjt4q7CtbN'}, {'role': 'speaker', 'text': 'sitting on the ground', 'playerId': '9KnsNqjRjt4q7CtbN'}, {'role': 'speaker', 'text': 'a long bottom and a head with ears standing out', 'playerId': '9KnsNqjRjt4q7CtbN'}, {'role': 'speaker', 'text': 'it has a triangular body', 'playerId': '9KnsNqjRjt4q7CtbN'}]",146264,,61,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.30,,[],,,,,147171,,62,spr-buttons,feedback,[],
804,the one true condition,2140,2_rotate,True,A,,,,Ja6HX8DgvFAspRAYm,0.0-1.0-0.31,5,[],A,,,"[{'role': 'speaker', 'text': 'zombie', 'playerId': 'Kzhdqc62M5vtN2q4e'}]",149312,,63,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.31,,[],,,,,150217,,64,spr-buttons,feedback,[],
804,the one true condition,5183,6_rotate,True,D,,,,7i3mnwWykEA95fvyk,0.0-1.0-0.32,1,[],D,,,"[{'role': 'speaker', 'text': 'holding object out to left', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'listener', 'text': 'like a basket', 'playerId': '6bYzncKaESZG3XQY3'}, {'role': 'speaker', 'text': 'left foot pointing out to left', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'basket yes', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'listener', 'text': 'triangle on the back', 'playerId': 'xMcZMZoajc3znxvFH'}, {'role': 'listener', 'text': 'left foot in the air', 'playerId': 'HPXeHqtHCBw7Cg7WX'}, {'role': 'speaker', 'text': 'no feet in the air', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'person just standing', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'bottom corner right angle', 'playerId': 'zKzojrwHz2R6wEi3M'}, {'role': 'speaker', 'text': 'right corner', 'playerId': 'zKzojrwHz2R6wEi3M'}]",155402,,65,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.32,,[],,,,,156307,,66,spr-buttons,feedback,[],
804,the one true condition,2094,2_rotate,False,K,,,,3A9hhryuHHeDQhoGy,0.0-1.0-0.33,9,[],L,,,"[{'role': 'speaker', 'text': 'full kneeling facing right', 'playerId': 'FqnLSC6GxDNz6hS73'}]",158402,,67,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.33,,[],,,,,159376,,68,spr-buttons,feedback,[],
804,the one true condition,1452,6_rotate,True,E,,,,4eigY5GthWZfxug8D,0.0-1.0-0.34,11,[],E,,,"[{'role': 'speaker', 'text': 'bunny ears', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'sat on the floor', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'listener', 'text': 'any arm', 'playerId': '9b8gwadnyYhRSdEC7'}, {'role': 'speaker', 'text': 'head slumped down', 'playerId': 'W2FcmbCnXZFmMLy9v'}, {'role': 'speaker', 'text': 'no arms', 'playerId': 'W2FcmbCnXZFmMLy9v'}]",160829,,69,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.34,,[],,,,,161735,,70,spr-buttons,feedback,[],
804,the one true condition,3155,6_rotate,True,L,,,,yPMhLu9xFgbC5dWLY,0.0-1.0-0.35,9,[],L,,,"[{'role': 'speaker', 'text': 'knees bent, facing right looks like bowler', 'playerId': 'awLY4XCudoFs3HNWo'}, {'role': 'speaker', 'text': 'still standing', 'playerId': 'awLY4XCudoFs3HNWo'}, {'role': 'speaker', 'text': 'standing', 'playerId': 'awLY4XCudoFs3HNWo'}]",164892,,71,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.35,,[],,,,,165797,,72,spr-buttons,feedback,[],
804,the one true condition,3658,6_rotate,True,D,,,,k4otZKu35xehtF93F,0.0-1.0-0.36,1,[],D,,,"[{'role': 'speaker', 'text': 'standing up and reading', 'playerId': '2uEiLua7RSNzB3CP8'}, {'role': 'listener', 'text': 'arms to the left', 'playerId': 'ybQ6avjhBa46uuw8Z'}, {'role': 'speaker', 'text': 'arms holding the book', 'playerId': '2uEiLua7RSNzB3CP8'}, {'role': 'listener', 'text': ""Kind of like he's wearing a robe, that one"", 'playerId': 'Sb5t7YLhHirE7JfNH'}]",169457,,73,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.36,,[],,,,,170361,,74,spr-buttons,feedback,[],
804,the one true condition,2123,2_rotate,True,E,,,,pR4tb8CtSgCLLcMQY,0.0-1.0-0.37,11,[],E,,,"[{'role': 'speaker', 'text': 'bunny ears square head triangle body', 'playerId': 'jMYJS2ANLmjazynqc'}]",172484,,75,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.37,,[],,,,,173390,,76,spr-buttons,feedback,[],
804,the one true condition,3051,6_rotate,True,D,,,,k4otZKu35xehtF93F,0.0-1.0-0.38,1,[],D,,,"[{'role': 'speaker', 'text': 'speaker facing left, like a professor', 'playerId': 'ybQ6avjhBa46uuw8Z'}, {'role': 'listener', 'text': 'zig zag legs', 'playerId': 'Y5SY8s43n7GAw5JuK'}, {'role': 'listener', 'text': ""oh no that's right!"", 'playerId': 'Y5SY8s43n7GAw5JuK'}, {'role': 'speaker', 'text': 'flat bottom, flat right', 'playerId': 'ybQ6avjhBa46uuw8Z'}, {'role': 'listener', 'text': 'Graduation podium', 'playerId': 'Sb5t7YLhHirE7JfNH'}]",176442,,77,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.38,,[],,,,,177349,,78,spr-buttons,feedback,[],
804,the one true condition,6537,2_rotate,True,K,,,,pAtG6vt3AyaJypa2j,0.0-1.0-0.39,2,[],K,,,"[{'role': 'speaker', 'text': 'Looks like someone on their knees kneeling down', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'speaker', 'text': 'Their knees pointing to the right', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'speaker', 'text': 'Behind them, to the left, there is a tail triangle tip pointing up vertically', 'playerId': '3D7MbrSZL62xJBhib'}, {'role': 'speaker', 'text': 'Their head is a diamond pointing straight up', 'playerId': '3D7MbrSZL62xJBhib'}]",183887,,79,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.39,,[],,,,,184791,,80,spr-buttons,feedback,[],
804,the one true condition,2912,6_rotate,True,B,,,,aFykNpfLr9BqKdsFL,0.0-1.0-0.40,6,[],B,,,"[{'role': 'speaker', 'text': 'the head has one triangle coming out of it', 'playerId': 'qioaDCfDaa28TFEA8'}, {'role': 'listener', 'text': 'Does it look like a mouse', 'playerId': 'PGAtCk8Ks2aJygddG'}, {'role': 'listener', 'text': 'Facing left', 'playerId': 'PGAtCk8Ks2aJygddG'}, {'role': 'listener', 'text': 'with triangle at the bottom like feet', 'playerId': 'PGAtCk8Ks2aJygddG'}]",187704,,81,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.40,,[],,,,,188610,,82,spr-buttons,feedback,[],
804,the one true condition,2246,6_rotate,False,G,,,,6bkpQbsv6wvHWczvB,0.0-1.0-0.41,4,[],C,,,"[{'role': 'speaker', 'text': 'this one looks like a guy leaning backwards resting on his arms face the left of your screen, and they have a rotated square and a triangle on their head', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'their ""arm"" is an upside down triangle', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'listener', 'text': 'like a guy is falling backward', 'playerId': '5LJfKFwCaZ5exES48'}, {'role': 'speaker', 'text': 'no like they are leaning backwards', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'half leaning half laying', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'there is an upside down triangle for their arm', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'and they are facing the left of your screen', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'there is a rotated square on the left side of their head', 'playerId': 'pNzsWQrabqXgTRTpu'}, {'role': 'speaker', 'text': 'and a triangle rotated 45 degrees on the left side of their head', 'playerId': 'pNzsWQrabqXgTRTpu'}]",190858,,83,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.41,,[],,,,,191763,,84,spr-buttons,feedback,[],
804,the one true condition,1154,2_rotate,True,C,,,,FfK5QXXSw833vwHKX,0.0-1.0-0.42,4,[],C,,,"[{'role': 'speaker', 'text': 'whyyy', 'playerId': 'psDWD9d3xQGdFFP7Q'}]",192919,,85,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.42,,[],,,,,193825,,86,spr-buttons,feedback,[],
804,the one true condition,5352,2_rotate,False,J,,,,2Csg2Snzrpkud2YRi,0.0-1.0-0.43,1,[],D,,,"[{'role': 'speaker', 'text': 'diamond on the top in the center', 'playerId': 'DugA5xyi4CvXJWvaC'}, {'role': 'speaker', 'text': 'on top of a long flat edge (the diamond)', 'playerId': 'DugA5xyi4CvXJWvaC'}]",199178,,87,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.43,,[],,,,,200084,,88,spr-buttons,feedback,[],
804,the one true condition,6935,6_rotate,False,G,,,,znSiJdhs7sWk5xhgA,0.0-1.0-0.44,3,[],F,,,"[{'role': 'listener', 'text': 'no, next one', 'playerId': 'WAszJpnabdgdgpaoe'}, {'role': 'speaker', 'text': 'not really a body shape Looks like a somebody sitting down maybe Head just attached', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'speaker', 'text': 'Looking to the left', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'listener', 'text': 'sitting upright with head in the centre>', 'playerId': 'WAszJpnabdgdgpaoe'}, {'role': 'listener', 'text': 'do they have feet to the left or right', 'playerId': 'MJxZ4a3KWksjWMEYq'}, {'role': 'speaker', 'text': 'But there is a picture of somebody sitting down - ignore that', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'listener', 'text': 'arms', 'playerId': 'y9i8sGWvbi53Zby2v'}, {'role': 'speaker', 'text': 'like a tail to the right', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'speaker', 'text': 'arms behind the head', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'speaker', 'text': 'just a weird body shape', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'listener', 'text': 'is the body morre square', 'playerId': 'MJxZ4a3KWksjWMEYq'}, {'role': 'speaker', 'text': 'like the shape of italy', 'playerId': 'HaYEtB56fe33ZSXjw'}, {'role': 'listener', 'text': 'does it look like the cocoon pokemon', 'playerId': 'MJxZ4a3KWksjWMEYq'}]",207021,,89,spr-buttons,selection,[],
804,the one true condition,,,,,,,,,0.0-1.0-1.44,,[],,,,,207926,,90,spr-buttons,feedback,[],
