workerid,proliferate.condition,button_rt,correct,correct_tangram,failed_audio,failed_images,failed_video,gameId,internal_node_id,response,rt,selected,stimulus,success,text,time_elapsed,timeout,trial_index,trial_type,type,word,error
3020,foobar,,,,,,,,0.0-2.0,0,48561,,"<h3>Please read these instructions carefully!</h3> </br><div id=""intro""> <p>In this task, you will see a <b>transcript of a conversation</b> some previous participants had where a <b>speaker identified one of the images to some listeners</b>.</p></br><center><img width=""600px"" src=""assets/demo.png"" /></center></br><p>Your goal is to <b>read the transcript</b> and <b>figure out which image</b> is being described! </p><p>You will <b>click the image</b> you think is being described, and then you will <b>find out if you were right</b>.<p><p>You will see <b>64 trials</b>. The image choices will stay the same, but the transcripts will come from different groups of people. Some of the transcripts may be much shorter or longer than others. Some of the descriptions may be hard to understand -- just take a guess if you are not sure.</p><p>You will get a bonus of <b>5 cents</b> for each image you get right! </p><p> <b>Note:</b> These descriptions came from real people and may contain inappropriate or offensive language. If you find a description inappropriate, please let us know via Prolific message or in the exit survey, so we can filter it out in the future.</p>",,,73155,,2,html-button-response,,,
3020,foobar,19748,True,H,,,,qww2u9HuGk9nxnxyx,0.0-3.0-0.0,9,[],H,,,"[{'role': 'speaker', 'text': 'blobby man', 'playerId': 'FLJkaQs3Frxy3ZY4S'}, {'role': 'speaker', 'text': 'no limbs', 'playerId': 'FLJkaQs3Frxy3ZY4S'}]",92904,,3,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.0,,[],,,,,93809,,4,spr-buttons,feedback,[],
3020,foobar,7960,True,F,,,,d3pirdbXLaHdgxR9t,0.0-3.0-0.1,8,[],F,,,"[{'role': 'speaker', 'text': 'person sitting on their bottom', 'playerId': 'YvaYGp3i8g88dxJR7'}]",101769,,5,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.1,,[],,,,,102672,,6,spr-buttons,feedback,[],
3020,foobar,15138,False,G,,,,9AyhLQe5bddaES2Af,0.0-3.0-0.2,10,[],I,,,"[{'role': 'speaker', 'text': 'it looks like the person is dancing, elbow and arm up to the side', 'playerId': 'er3qDMxvSydmzvqDy'}, {'role': 'speaker', 'text': 'legs are apart', 'playerId': 'er3qDMxvSydmzvqDy'}]",117810,,7,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.2,,[],,,,,118714,,8,spr-buttons,feedback,[],
3020,foobar,5649,True,C,,,,HQCyESfw7Bwg5LM3Q,0.0-3.0-0.3,1,[],C,,,"[{'role': 'speaker', 'text': 'person with both arms up, slightly falling to the left', 'playerId': 'ijqA9EF3MtMyzT6Ts'}]",124363,,9,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.3,,[],,,,,125266,,10,spr-buttons,feedback,[],
3020,foobar,8191,True,I,,,,NEo4TpvQSgpf5jZNx,0.0-3.0-0.4,10,[],I,,,"[{'role': 'speaker', 'text': 'This looks like the ballet dancer with one leg in the air', 'playerId': 'eHpsMXG8wcabcn9Mp'}, {'role': 'speaker', 'text': 'facing to the right', 'playerId': 'eHpsMXG8wcabcn9Mp'}, {'role': 'speaker', 'text': 'both arms left', 'playerId': 'eHpsMXG8wcabcn9Mp'}]",133458,,11,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.4,,[],,,,,134361,,12,spr-buttons,feedback,[],
3020,foobar,31551,False,B,,,,tN6MG8BtJwxfpi753,0.0-3.0-0.5,3,[],D,,,"[{'role': 'speaker', 'text': 'girl with triangle hair or angel', 'playerId': 'RT59wEgXZvCcKr8pw'}, {'role': 'speaker', 'text': 'triangle bottom left', 'playerId': 'RT59wEgXZvCcKr8pw'}, {'role': 'speaker', 'text': 'square head facing upwards', 'playerId': 'RT59wEgXZvCcKr8pw'}, {'role': 'speaker', 'text': 'arm pointed left', 'playerId': 'RT59wEgXZvCcKr8pw'}]",165913,,13,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.5,,[],,,,,166816,,14,spr-buttons,feedback,[],
3020,foobar,9973,True,C,,,,xXhypRAC7tRGakzHn,0.0-3.0-0.6,1,[],C,,,"[{'role': 'speaker', 'text': 'Like a who cares Both hands above shoulders Inverted type', 'playerId': 'LK6nCiq4mWKCExxjc'}]",176789,,15,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.6,,[],,,,,177692,,16,spr-buttons,feedback,[],
3020,foobar,12185,False,J,,,,7eWGPqmG35RrZoezF,0.0-3.0-0.7,4,[],L,,,"[{'role': 'speaker', 'text': 'kneeling pointing right', 'playerId': 'HcAY9mNwACmDrRN2A'}]",189877,,17,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.7,,[],,,,,190781,,18,spr-buttons,feedback,[],
3020,foobar,9530,True,E,,,,Ho7KBcTdiQgiorfmE,0.0-3.0-0.8,7,[],E,,,"[{'role': 'speaker', 'text': 'Looks like rabbit', 'playerId': 'tSv4gaNn4sZn7PoKr'}, {'role': 'speaker', 'text': 'Flat back on left', 'playerId': 'tSv4gaNn4sZn7PoKr'}, {'role': 'speaker', 'text': 'Head looking to the right', 'playerId': 'tSv4gaNn4sZn7PoKr'}, {'role': 'listener', 'text': 'It looks so much like a rabbit leaning against a wall or something', 'playerId': 'oockd8Hdym34fgHF7'}]",200312,,19,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.8,,[],,,,,201215,,20,spr-buttons,feedback,[],
3020,foobar,31118,True,A,,,,3AkQAYjgybC5xKfov,0.0-3.0-0.9,2,[],A,,,"[{'role': 'speaker', 'text': 'Guy on one leg, facing the left, head tilted back', 'playerId': 'D4Qs3dPH4woAmLper'}, {'role': 'speaker', 'text': 'Arms look like an up arrow', 'playerId': 'D4Qs3dPH4woAmLper'}]",232333,,21,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.9,,[],,,,,233237,,22,spr-buttons,feedback,[],
3020,foobar,20510,False,E,,,,XaYo7mGCsyJKW3w4Z,0.0-3.0-0.10,6,[],B,,,"[{'role': 'speaker', 'text': 'mouse ears on a diamond head', 'playerId': 'NYD7GMoHm3TagmyTN'}, {'role': 'speaker', 'text': 'the ears are both triangles', 'playerId': 'NYD7GMoHm3TagmyTN'}, {'role': 'listener', 'text': 'can you give me some more info', 'playerId': '4SANPkdDamcrCs5p5'}, {'role': 'speaker', 'text': 'the diamond head is on two triangles', 'playerId': 'NYD7GMoHm3TagmyTN'}]",253747,,23,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.10,,[],,,,,254650,,24,spr-buttons,feedback,[],
3020,foobar,9327,True,G,,,,K7iDK8xmfJbE9RZZE,0.0-3.0-0.11,11,[],G,,,"[{'role': 'speaker', 'text': 'dancing lady', 'playerId': 'T6LMYkwKmKsFsFzre'}]",263978,,25,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.11,,[],,,,,264881,,26,spr-buttons,feedback,[],
3020,foobar,7018,True,D,,,,tWcPGsuGdiD2J7Nrw,0.0-3.0-0.12,3,[],D,,,"[{'role': 'speaker', 'text': 'preacher', 'playerId': 'zLDZZY94PFQ6CXMtL'}, {'role': 'speaker', 'text': 'book to left', 'playerId': 'zLDZZY94PFQ6CXMtL'}]",271900,,27,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.12,,[],,,,,272803,,28,spr-buttons,feedback,[],
3020,foobar,4796,False,G,,,,LzNv7CD7gRuxpk7cQ,0.0-3.0-0.13,10,[],I,,,"[{'role': 'speaker', 'text': 'tango dancer', 'playerId': 'MrNX5Si499ovSY845'}]",277599,,29,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.13,,[],,,,,278503,,30,spr-buttons,feedback,[],
3020,foobar,18159,False,L,,,,8vDbP6xD36MAFSAFC,0.0-3.0-0.14,5,[],K,,,"[{'role': 'speaker', 'text': 'kneeling facing right, both arms in one triangle to right, kneeling, feet behind as triangle', 'playerId': 'JPJgMw5EzQBQ6gw9a'}]",296662,,31,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.14,,[],,,,,297565,,32,spr-buttons,feedback,[],
3020,foobar,20767,True,H,,,,sijMDqp4oocvXG8Sv,0.0-3.0-0.15,9,[],H,,,"[{'role': 'speaker', 'text': 'block foot to right', 'playerId': 'KpkQvEaJQStx557HY'}, {'role': 'speaker', 'text': 'body straight', 'playerId': 'KpkQvEaJQStx557HY'}, {'role': 'speaker', 'text': 'head straight', 'playerId': 'KpkQvEaJQStx557HY'}, {'role': 'speaker', 'text': 'no arms', 'playerId': 'KpkQvEaJQStx557HY'}]",318332,,33,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.15,,[],,,,,319235,,34,spr-buttons,feedback,[],
3020,foobar,11485,True,C,,,,TNRYprBpNcgCrb2HF,0.0-3.0-0.16,1,[],C,,,"[{'role': 'speaker', 'text': 'The next target image looks like someone standing up but only showing the top half of the body with their arms outstretched and facing to the left when facing the image', 'playerId': 'ZBAXeNd9hoDrFHWhf'}]",330720,,35,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.16,,[],,,,,331624,,36,spr-buttons,feedback,[],
3020,foobar,10656,True,A,,,,G74GhYGrsaxrsfYxf,0.0-3.0-0.17,2,[],A,,,"[{'role': 'speaker', 'text': 'dinosaur carrying square on shoulder', 'playerId': 'G7t4KfQdMhBApqMvT'}]",342281,,37,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.17,,[],,,,,343183,,38,spr-buttons,feedback,[],
3020,foobar,20663,True,K,,,,vb35TJcSHPpKxAzJo,0.0-3.0-0.18,5,[],K,,,"[{'role': 'speaker', 'text': ""This one is really tricky to describe but it's tall and looks like two diamonds are stacked on top of each other for the top Then it looks like arms are maybe out to the right side like they are serving something or waiting to hold something"", 'playerId': 'LPLHcHnNBPidsJsYK'}, {'role': 'speaker', 'text': 'The bottom is pretty solid with no discernable legs', 'playerId': 'LPLHcHnNBPidsJsYK'}]",363846,,39,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.18,,[],,,,,364750,,40,spr-buttons,feedback,[],
3020,foobar,40803,True,B,,,,awMBFij9Yo8w2nA5K,0.0-3.0-0.19,6,[],B,,,"[{'role': 'speaker', 'text': 'The one I said the left triangle looks like a tail', 'playerId': 'tFxPDpxwB3TJg5B8c'}, {'role': 'speaker', 'text': ""Diamond head The bottom point connects to the point of two different triangles The right one doesn't connect to anything The left one attaches to a pentagon base"", 'playerId': 'tFxPDpxwB3TJg5B8c'}]",405554,,41,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.19,,[],,,,,406457,,42,spr-buttons,feedback,[],
3020,foobar,15622,True,A,,,,oHLkd73zMwDSpso8k,0.0-3.0-0.20,2,[],A,,,"[{'role': 'speaker', 'text': 'two feet, one on ground and one kicking, both pointed left, head pointed right', 'playerId': 'MJnDMAZWWBXN6pmrK'}]",422080,,43,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.20,,[],,,,,422983,,44,spr-buttons,feedback,[],
3020,foobar,8213,True,D,,,,sijMDqp4oocvXG8Sv,0.0-3.0-0.21,3,[],D,,,"[{'role': 'speaker', 'text': 'looks like a priest in a full length robe with toe peeping out to left', 'playerId': 'KaSEuARC4mQrELeZP'}, {'role': 'speaker', 'text': 'head straight', 'playerId': 'KaSEuARC4mQrELeZP'}]",431196,,45,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.21,,[],,,,,432100,,46,spr-buttons,feedback,[],
3020,foobar,3794,True,F,,,,MR4xnrE8c4oCHmZX2,0.0-3.0-0.22,8,[],F,,,"[{'role': 'speaker', 'text': 'left facing, sitting', 'playerId': 'SzgQCuHiAotKNJLPk'}]",435894,,47,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.22,,[],,,,,436797,,48,spr-buttons,feedback,[],
3020,foobar,17582,True,G,,,,rshQ6tYBS22PNQeTe,0.0-3.0-0.23,11,[],G,,,"[{'role': 'speaker', 'text': 'yoga pose - one leg behind, facing rightwards, arm up in air, smaller leg foot in front on right side', 'playerId': 'MgJ37EC6d5m8bs8h7'}, {'role': 'speaker', 'text': 'head thrown back', 'playerId': 'MgJ37EC6d5m8bs8h7'}, {'role': 'listener', 'text': 'like a shoe', 'playerId': '4h6mj5Yg8BuRPDncp'}, {'role': 'speaker', 'text': 'yeah kind like a boot I guess', 'playerId': 'MgJ37EC6d5m8bs8h7'}, {'role': 'listener', 'text': 'head thrown back to the left', 'playerId': '4h6mj5Yg8BuRPDncp'}, {'role': 'listener', 'text': 'yep call that the boot', 'playerId': '4h6mj5Yg8BuRPDncp'}]",454379,,49,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.23,,[],,,,,455283,,50,spr-buttons,feedback,[],
3020,foobar,2422,True,E,,,,t3d4LuHZFazCzHhYq,0.0-3.0-0.24,7,[],E,,,"[{'role': 'speaker', 'text': 'Rabbit', 'playerId': 'MEzLvjsPcEa2JLSwn'}]",457706,,51,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.24,,[],,,,,458609,,52,spr-buttons,feedback,[],
3020,foobar,15147,True,J,,,,QeHxf8rJXN8MCSKYR,0.0-3.0-0.25,0,[],J,,,"[{'role': 'speaker', 'text': 'vertical line on the left from shoulder to floor - scarecrow', 'playerId': 'NxLjuiDi5cuFnLeTt'}, {'role': 'listener', 'text': 'scarecrow', 'playerId': 'ayGjv5rqNZ8Ruuo4P'}]",473757,,53,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.25,,[],,,,,474660,,54,spr-buttons,feedback,[],
3020,foobar,10524,False,G,,,,znSiJdhs7sWk5xhgA,0.0-3.0-0.26,10,[],I,,,"[{'role': 'speaker', 'text': 'to triangles on the right side', 'playerId': 'MJxZ4a3KWksjWMEYq'}, {'role': 'listener', 'text': 'high heel', 'playerId': 'y9i8sGWvbi53Zby2v'}, {'role': 'listener', 'text': '""italy""', 'playerId': '4fTnjYS9Cge7Tv7ou'}]",485184,,55,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.26,,[],,,,,486088,,56,spr-buttons,feedback,[],
3020,foobar,2697,True,D,,,,3Sj3XTKmk9Rqe4Bim,0.0-3.0-0.27,3,[],D,,,"[{'role': 'speaker', 'text': 'priest or pope', 'playerId': 'xGudhNiRmy2YuaHzK'}]",488786,,57,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.27,,[],,,,,489689,,58,spr-buttons,feedback,[],
3020,foobar,2983,True,C,,,,2gkxKTcPdQews5qTX,0.0-3.0-0.28,1,[],C,,,"[{'role': 'speaker', 'text': 'no legs hands waving in air', 'playerId': 'yN5pFmHQdR2zzStyt'}]",492672,,59,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.28,,[],,,,,493575,,60,spr-buttons,feedback,[],
3020,foobar,3437,True,E,,,,79swBZFsJnrQuHvhd,0.0-3.0-0.29,7,[],E,,,"[{'role': 'speaker', 'text': 'rabbit ear guy sitting facing right (right angle at bottom left corner)', 'playerId': 'wQmTAXk3WXqT2b275'}]",497012,,61,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.29,,[],,,,,497915,,62,spr-buttons,feedback,[],
3020,foobar,6420,False,G,,,,CNET4E5tvYW37ZevE,0.0-3.0-0.30,9,[],H,,,"[{'role': 'speaker', 'text': 'zombie', 'playerId': 'dxXnuyKwFTw4bdKd5'}]",504336,,63,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.30,,[],,,,,505238,,64,spr-buttons,feedback,[],
3020,foobar,4597,True,E,,,,vuZBGuCBS5f9ibvk7,0.0-3.0-0.31,7,[],E,,,"[{'role': 'speaker', 'text': 'mohawk', 'playerId': 'yyyzhfLtfEXgbF8XH'}]",509836,,65,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.31,,[],,,,,510739,,66,spr-buttons,feedback,[],
3020,foobar,4889,True,F,,,,rHhNxKwZ5tqhMuiAF,0.0-3.0-0.32,8,[],F,,,"[{'role': 'speaker', 'text': 'this one looks like a man sitting down', 'playerId': 'FavLJQrT3u2zqtypC'}, {'role': 'speaker', 'text': 'leg to the left', 'playerId': 'FavLJQrT3u2zqtypC'}, {'role': 'speaker', 'text': 'looks sad and sulking lol', 'playerId': 'FavLJQrT3u2zqtypC'}, {'role': 'listener', 'text': 'no arms', 'playerId': '8EtzDGtxpchtoMmvu'}, {'role': 'speaker', 'text': 'just sat there bored', 'playerId': 'FavLJQrT3u2zqtypC'}, {'role': 'speaker', 'text': 'no arms', 'playerId': 'FavLJQrT3u2zqtypC'}]",515629,,67,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.32,,[],,,,,516532,,68,spr-buttons,feedback,[],
3020,foobar,5479,True,I,,,,4mKoevW3ykd2FDr7L,0.0-3.0-0.33,10,[],I,,,"[{'role': 'speaker', 'text': 'kick', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': '2 triangles on left', 'playerId': 'vwpmmXPfWPvNcd9RA'}, {'role': 'speaker', 'text': '2 triangles on left, back kick, one foot on ground', 'playerId': 'vwpmmXPfWPvNcd9RA'}]",522011,,69,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.33,,[],,,,,522915,,70,spr-buttons,feedback,[],
3020,foobar,9814,True,C,,,,9AyhLQe5bddaES2Af,0.0-3.0-0.34,1,[],C,,,"[{'role': 'speaker', 'text': 'Person trying to fly, arms reaching out', 'playerId': 'cQwcJfbudt82YiyEy'}]",532730,,71,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.34,,[],,,,,533634,,72,spr-buttons,feedback,[],
3020,foobar,8490,False,H,,,,pAtG6vt3AyaJypa2j,0.0-3.0-0.35,6,[],B,,,"[{'role': 'speaker', 'text': 'half hexagon', 'playerId': 'kNihCF3o2LNDkwQs5'}]",542124,,73,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.35,,[],,,,,543027,,74,spr-buttons,feedback,[],
3020,foobar,7370,False,L,,,,cCSd3v7a6AH8fHsJE,0.0-3.0-0.36,2,[],A,,,"[{'role': 'speaker', 'text': 'crouching', 'playerId': 'Dmv2wGZJEid5oXz3M'}]",550397,,75,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.36,,[],,,,,551301,,76,spr-buttons,feedback,[],
3020,foobar,10911,False,H,,,,QeHxf8rJXN8MCSKYR,0.0-3.0-0.37,4,[],L,,,"[{'role': 'speaker', 'text': 'kneeler with feet not on show', 'playerId': 'NxLjuiDi5cuFnLeTt'}, {'role': 'listener', 'text': 'blob', 'playerId': 'ayGjv5rqNZ8Ruuo4P'}]",562212,,77,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.37,,[],,,,,563115,,78,spr-buttons,feedback,[],
3020,foobar,8315,True,J,,,,QTLcapnjShjWX3s4t,0.0-3.0-0.38,0,[],J,,,"[{'role': 'speaker', 'text': 'long flat back, long flat neck with square head on it', 'playerId': 'xC7eosoFk4ekBGb85'}]",571431,,79,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.38,,[],,,,,572334,,80,spr-buttons,feedback,[],
3020,foobar,12592,False,L,,,,yYtSpzsEi4mnTuPrj,0.0-3.0-0.39,8,[],F,,,"[{'role': 'speaker', 'text': 'squats', 'playerId': 'hY28gtQhhvyFvpihB'}]",584927,,81,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.39,,[],,,,,585829,,82,spr-buttons,feedback,[],
3020,foobar,9736,True,B,,,,oXTMu3q59e3nffGz3,0.0-3.0-0.40,6,[],B,,,"[{'role': 'speaker', 'text': 'angel', 'playerId': 'LTS4YALfJnHNGsMfu'}, {'role': 'speaker', 'text': 'hera - seal has got a little tail flick on left side', 'playerId': 'LTS4YALfJnHNGsMfu'}]",595566,,83,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.40,,[],,,,,596469,,84,spr-buttons,feedback,[],
3020,foobar,5164,False,G,,,,FmuScBvZuEj2zegE2,0.0-3.0-0.41,4,[],L,,,"[{'role': 'speaker', 'text': 'belly up guy', 'playerId': 'pyBP4wTvPc2uhWfZ9'}]",601633,,85,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.41,,[],,,,,602537,,86,spr-buttons,feedback,[],
3020,foobar,2969,True,K,,,,s3guGBwvgJRQvf9vF,0.0-3.0-0.42,5,[],K,,,"[{'role': 'speaker', 'text': ""Woman kneeling holding tray to right with heels up Two squares heads'"", 'playerId': 'NtboANZQQGp7vhzos'}]",605506,,87,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.42,,[],,,,,606409,,88,spr-buttons,feedback,[],
3020,foobar,5872,True,F,,,,gjooqsuf2CPN5AWxi,0.0-3.0-0.43,8,[],F,,,"[{'role': 'speaker', 'text': 'sitting down knees up to chest', 'playerId': 'SzYY9C53Ne7cMaPHC'}]",612282,,89,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.43,,[],,,,,613185,,90,spr-buttons,feedback,[],
3020,foobar,7025,True,A,,,,pAtG6vt3AyaJypa2j,0.0-3.0-0.44,2,[],A,,,"[{'role': 'speaker', 'text': 'looks like a person walking, one leg on the ground, the other leg is in the air and to the left', 'playerId': 'kNihCF3o2LNDkwQs5'}]",620210,,91,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.44,,[],,,,,621114,,92,spr-buttons,feedback,[],
3020,foobar,10450,True,K,,,,JmgdhSKRPPxDKvprr,0.0-3.0-0.45,5,[],K,,,"[{'role': 'speaker', 'text': 'facing right, kneeling in prayer position, straight back, small triangle upper back', 'playerId': 'TFvBbKSS8eN9KxxHD'}, {'role': 'listener', 'text': 'feet up back', 'playerId': 'fnpWjeJ5eoBme4DLX'}, {'role': 'speaker', 'text': 'feet up back', 'playerId': 'TFvBbKSS8eN9KxxHD'}, {'role': 'listener', 'text': 'knees pointed', 'playerId': 'fnpWjeJ5eoBme4DLX'}, {'role': 'speaker', 'text': 'yes knees pointed', 'playerId': 'TFvBbKSS8eN9KxxHD'}]",631564,,93,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.45,,[],,,,,632467,,94,spr-buttons,feedback,[],
3020,foobar,3437,True,C,,,,6cWDb4KB2JkQYoEn8,0.0-3.0-0.46,1,[],C,,,"[{'role': 'speaker', 'text': 'flying angel, outstretched arms, going to the left', 'playerId': 'hMtbTjcXoP7mcPqWm'}]",635905,,95,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.46,,[],,,,,636807,,96,spr-buttons,feedback,[],
3020,foobar,10937,True,L,,,,HQFFuFvRujP3TicZT,0.0-3.0-0.47,4,[],L,,,"[{'role': 'speaker', 'text': 'shape is bent at the knees with a v shape on the right side', 'playerId': 'voQ3MHuBEzvoDt2pu'}, {'role': 'speaker', 'text': 'the shape looks like its crouching', 'playerId': 'voQ3MHuBEzvoDt2pu'}]",647745,,97,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.47,,[],,,,,648648,,98,spr-buttons,feedback,[],
3020,foobar,1952,True,K,,,,MM87KaCiwe9vRcvbi,0.0-3.0-0.48,5,[],K,,,"[{'role': 'speaker', 'text': 'Kneeling nun, book on the right, feet on the left', 'playerId': '3DR3LKCnkxsbbDYdm'}, {'role': 'speaker', 'text': 'diamond head', 'playerId': '3DR3LKCnkxsbbDYdm'}, {'role': 'speaker', 'text': 'looking straight ahead', 'playerId': '3DR3LKCnkxsbbDYdm'}, {'role': 'speaker', 'text': 'Outfit looks like it may have a collar', 'playerId': '3DR3LKCnkxsbbDYdm'}]",650600,,99,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.48,,[],,,,,651503,,100,spr-buttons,feedback,[],
3020,foobar,12808,True,J,,,,8vDbP6xD36MAFSAFC,0.0-3.0-0.49,0,[],J,,,"[{'role': 'speaker', 'text': ""square head on an almost complete rectangle except for the 'missing bits on the right hand side) - described as if eaten out of image"", 'playerId': 'JPJgMw5EzQBQ6gw9a'}, {'role': 'speaker', 'text': 'flat shoulder', 'playerId': 'JPJgMw5EzQBQ6gw9a'}, {'role': 'speaker', 'text': 'shoulders', 'playerId': 'JPJgMw5EzQBQ6gw9a'}]",664312,,101,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.49,,[],,,,,665216,,102,spr-buttons,feedback,[],
3020,foobar,31581,False,B,,,,8vDbP6xD36MAFSAFC,0.0-3.0-0.50,11,[],G,,,"[{'role': 'speaker', 'text': 'square head facing right, kneeling, arms behind (looks like a wing) triangle out of head looking like a speech bubble', 'playerId': 'JPJgMw5EzQBQ6gw9a'}, {'role': 'speaker', 'text': 'small triangle feet on left', 'playerId': 'JPJgMw5EzQBQ6gw9a'}]",696797,,103,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.50,,[],,,,,697701,,104,spr-buttons,feedback,[],
3020,foobar,2934,True,C,,,,Ho7KBcTdiQgiorfmE,0.0-3.0-0.51,1,[],C,,,"[{'role': 'speaker', 'text': 'Goalkeeper!', 'playerId': 'oockd8Hdym34fgHF7'}]",700635,,105,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.51,,[],,,,,701538,,106,spr-buttons,feedback,[],
3020,foobar,7421,True,F,,,,ASJgHR2N8wCgN32cu,0.0-3.0-0.52,8,[],F,,,"[{'role': 'speaker', 'text': 'A person who looks depressed, sitting down with their knees bent at a 45 degree angle, their head is tilted downwards, they are facing to the left', 'playerId': 'YT2Nq7XZoMqoZoRX9'}]",708960,,107,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.52,,[],,,,,709864,,108,spr-buttons,feedback,[],
3020,foobar,10911,True,L,,,,ogPZPPCKpGn4votMa,0.0-3.0-0.53,4,[],L,,,"[{'role': 'speaker', 'text': 'looking right with knees kinda bent with hand out in front', 'playerId': 'fLSfDEdkLomjBKJ4E'}, {'role': 'speaker', 'text': 'diamond head', 'playerId': 'fLSfDEdkLomjBKJ4E'}, {'role': 'listener', 'text': 'is it kinda kneeling', 'playerId': 'Y3ATEvaw2Ex9TyTaM'}, {'role': 'speaker', 'text': 'yes looks like its about to kneel', 'playerId': 'fLSfDEdkLomjBKJ4E'}]",720775,,109,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.53,,[],,,,,721678,,110,spr-buttons,feedback,[],
3020,foobar,4936,True,F,,,,acL8Dhxe4PDAn42od,0.0-3.0-0.54,8,[],F,,,"[{'role': 'speaker', 'text': 'seated, facing left, knees bent, one foot showing', 'playerId': 'dsSQPa7CdRfAk5fn8'}, {'role': 'listener', 'text': 'tree dude', 'playerId': '62hdtatPoTPryWMMY'}, {'role': 'listener', 'text': 'leaning against tree guy', 'playerId': 'jtbZ4XfDnEkv55ut4'}, {'role': 'speaker', 'text': 'yes, tree dude', 'playerId': 'dsSQPa7CdRfAk5fn8'}, {'role': 'listener', 'text': 'Sad guy', 'playerId': 'FXYXhnXqQw4DFh5eo'}]",726614,,111,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.54,,[],,,,,727517,,112,spr-buttons,feedback,[],
